百事,#genre#
BSアニマックス,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs15&isp=10&bind=0&uin=159413&playseek=0
BSテレ東,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs05&isp=10&bind=0&uin=159413&playseek=0
BSフジ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs06&isp=10&bind=0&uin=159413&playseek=0
BS日テレ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs02&isp=10&bind=0&uin=159413&playseek=0
BS朝日,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs03&isp=10&bind=0&uin=159413&playseek=0
J Sports 1,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs18&isp=10&bind=0&uin=159413&playseek=0
J Sports 2,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs19&isp=10&bind=0&uin=159413&playseek=0
J Sports 3,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs21&isp=10&bind=0&uin=159413&playseek=0
J Sports 4,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs22&isp=10&bind=0&uin=159413&playseek=0
MBS毎日放送,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gx01&isp=10&bind=0&uin=159413&playseek=0
NHK BS1,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs11&isp=10&bind=0&uin=159413&playseek=0
NHK BSプレミアム,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs01&isp=10&bind=0&uin=159413&playseek=0
NHK Eテレ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd02&isp=10&bind=0&uin=159413&playseek=0
NHK 総合,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd01&isp=10&bind=0&uin=159413&playseek=0
NHK大阪 総合,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gx06&isp=10&bind=0&uin=159413&playseek=0
TBS,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd04&isp=10&bind=0&uin=159413&playseek=0
TOKYO MX,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd08&isp=10&bind=0&uin=159413&playseek=0
WOWOW シネマ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs07&isp=10&bind=0&uin=159413&playseek=0
WOWOW プライム,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs12&isp=10&bind=0&uin=159413&playseek=0
WOWOW ライブ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs20&isp=10&bind=0&uin=159413&playseek=0
キッズステーション,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs07&isp=10&bind=0&uin=159413&playseek=0
ゴルフネットワーク,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs03&isp=10&bind=0&uin=159413&playseek=0
スカイA,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs01&isp=10&bind=0&uin=159413&playseek=0
スターチャンネル1,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs08&isp=10&bind=0&uin=159413&playseek=0
スターチャンネル2,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs27&isp=10&bind=0&uin=159413&playseek=0
スターチャンネル3,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs28&isp=10&bind=0&uin=159413&playseek=0
ディスカバリー,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs08&isp=10&bind=0&uin=159413&playseek=0
テレビ大阪,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gx05&isp=10&bind=0&uin=159413&playseek=0
テレビ朝日,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd06&isp=10&bind=0&uin=159413&playseek=0
テレビ東京,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd07&isp=10&bind=0&uin=159413&playseek=0
ヒストリーチャンネル,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs09&isp=10&bind=0&uin=159413&playseek=0
フジテレビ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd05&isp=10&bind=0&uin=159413&playseek=0
ホームドラマチャンネル,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs05&isp=10&bind=0&uin=159413&playseek=0
ミュージック?ジャパンTV,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs06&isp=10&bind=0&uin=159413&playseek=0
旅チャンネル,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs12&isp=10&bind=0&uin=159413&playseek=0
日テレジータス,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs02&isp=10&bind=0&uin=159413&playseek=0
日本テレビ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd03&isp=10&bind=0&uin=159413&playseek=0
日本映画,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs23&isp=10&bind=0&uin=159413&playseek=0
時代劇場,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs04&isp=10&bind=0&uin=159413&playseek=0
衛星劇場,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs22&isp=10&bind=0&uin=159413&playseek=0
电台,#genre#
500首华语经典,http://ls.qingting.fm/live/3412131.m3u8?bitrate=64
CRI 环球信息,http://sk.cri.cn/905.m3u8
CRI 华语环球,http://sk.cri.cn/hyhq.m3u8
CRI 环球资讯,https://satellitepull.cnr.cn/live/wxhqzx01/playlist.m3u8
CRI 南海之声,http://sk.cri.cn/nhzs.m3u8
CRI 轻松调频,http://sk.cri.cn/915.m3u8
CRI 外语教学,http://sk.cri.cn/am1008.m3u8
CRI 英语环球,http://sk.cri.cn/am846.m3u8
CRI 粤语国际,http://sk.cri.cn/hxfh.m3u8
楚天音乐广播,http://ls.qingting.fm/live/1289.m3u8
楚天交通广播,http://ls.qingting.fm/live/1291.m3u8
荆门交通音乐,http://ls.qingting.fm/live/60808.m3u8
襄阳交通广播,http://ls.qingting.fm/live/1307.m3u8
襄阳交通广播,http://ls.qingting.fm/live/1308.m3u8
襄阳音乐广播,http://ls.qingting.fm/live/5057.m3u8
重庆新闻广播,http://live.xmcdn.com/live/128/64.m3u8
重庆经济广播,http://ls.qingting.fm/live/1499.m3u8
重庆交通广播,http://live.xmcdn.com/live/130/64.m3u8
重庆音乐广播,http://live.xmcdn.com/live/131/64.m3u8
重庆都市广播,http://live.xmcdn.com/live/132/64.m3u8
巴渝之声,http://ls.qingting.fm/live/3545693.m3u8
厦门音乐广播,http://ls.qingting.fm/live/1739.m3u8
厦门新闻广播,http://ls.qingting.fm/live/1737.m3u8
广州新闻电台,http://live.xmcdn.com/live/256/64.m3u8
广州汽车音乐电台,http://live.xmcdn.com/live/257/64.m3u8
广州交通电台,http://ls.qingting.fm/live/4955.m3u8
广州 MYFM,http://ls.qingting.fm/live/52712.m3u8
东广新闻台,http://ls.qingting.fm/live/275.m3u8
东莞音乐广播,http://ls.qingting.fm/live/93619.m3u8
东莞畅享交通广播,http://ls.qingting.fm/live/1288.m3u8
九江交通广播,http://ls.qingting.fm/live/2785094.m3u8
云南交通广播,http://ls.qingting.fm/live/1928.m3u8
云南教育广播,http://ls.qingting.fm/live/1930.m3u8
云南新闻广播,http://ls.qingting.fm/live/1926.m3u8
云南民族广播,http://ls.qingting.fm/live/1933.m3u8
云南经济广播,http://ls.qingting.fm/live/1927.m3u8
云南音乐广播,http://ls.qingting.fm/live/1929.m3u8
保定交通广播,http://ls.qingting.fm/live/28140.m3u8
保定城市服务广播,http://ls.qingting.fm/live/62628.m3u8
保定新闻广播,http://ls.qingting.fm/live/3701149.m3u8
保定经典汽车音乐广播,http://ls.qingting.fm/live/2227017.m3u8
南宁交通音乐广播,http://ls.qingting.fm/live/80793.m3u8?aac
南通交通广播,http://ls.qingting.fm/live/2216385.m3u8
呼和浩特城市生活广播,http://ls.qingting.fm/live/2218717.m3u8
呼和浩特文艺广播,http://ls.qingting.fm/live/3099076.m3u8
呼和浩特新闻综合广播,http://ls.qingting.fm/live/2218711.m3u8
咸阳城市之声,http://ls.qingting.fm/live/3559664.m3u8
四川文艺广播,http://ls.qingting.fm/live/4887.m3u8
四川新闻综合广播,http://ls.qingting.fm/live/4906.m3u8
四川民族广播 AM954,http://ls.qingting.fm/live/1115.m3u8
四川私家车广播 FM92.5,http://ls.qingting.fm/live/4939.m3u8
四川财富广播 FM94.0,http://ls.qingting.fm/live/4927.m3u8
太原交通广播 FM107,http://ls.qingting.fm/live/4900.m3u8
太原新闻广播 FM91.2,http://ls.qingting.fm/live/23873.m3u8
太原私家车,http://ls.qingting.fm/live/4018.m3u8
太原音乐广播 FM102.6,http://ls.qingting.fm/live/1185.m3u8
宁夏交通广播 FM98.4,http://ls.qingting.fm/live/1840.m3u8
宁夏都市广播 FM103.7,http://ls.qingting.fm/live/1842.m3u8
山东体育广播 FM102.1,http://ls.qingting.fm/live/60266.m3u8
山东女主播电台 FM97.5,http://ls.qingting.fm/live/60258.m3u8
山东新闻广播 FM95,http://ls.qingting.fm/live/60180.m3u8
山东生活广播 MyFM FM105,http://ls.qingting.fm/live/60260.m3u8
山东音乐广播 FM99.1,http://ls.qingting.fm/live/1665.m3u8
岳阳交通广播 FM106.1,http://ls.qingting.fm/live/88931.m3u8
岳阳新闻综合广播,http://ls.qingting.fm/live/88933.m3u8
常州交通广播 FM90,http://ls.qingting.fm/live/2796.m3u8
广西女主播电台 FM97.0,http://ls.qingting.fm/live/1754.m3u8
广西新闻910 FM91.0,http://ls.qingting.fm/live/1753.m3u8
广西私家车930 FM93.0,http://ls.qingting.fm/live/1756.m3u8
广西音乐台 FM95.0,http://ls.qingting.fm/live/4875.m3u8
惠州新闻综合广播 FM100,http://ls.qingting.fm/live/5016.m3u8
惠州环保交通广播 FM98.8,http://ls.qingting.fm/live/5017.m3u8
惠州音乐广播,http://ls.qingting.fm/live/2212959.m3u8
新疆交通广播,http://ls.qingting.fm/live/1910.m3u8
新疆新闻广播,http://ls.qingting.fm/live/1902.m3u8
新疆民生广播,http://ls.qingting.fm/live/76186.m3u8
新疆维吾尔语交通文艺广播,http://ls.qingting.fm/live/78923.m3u8
新疆蒙古语广播,http://ls.qingting.fm/live/1903.m3u8
无锡新闻广播 FM93.7,http://ls.qingting.fm/live/2777.m3u8
昆明汽车广播 FM95.4,http://ls.qingting.fm/live/1936.m3u8
昆明资讯频率,http://ls.qingting.fm/live/1937.m3u8
昆明都市调频 FM102.8,http://ls.qingting.fm/live/1935.m3u8
昆明阳光广播,http://ls.qingting.fm/live/1934.m3u8
梅州交通广播 FM105.8,http://ls.qingting.fm/live/24195.m3u8
梅州新闻广播 FM94.8,http://ls.qingting.fm/live/24173.m3u8
江苏新闻广播 FM93.7,http://ls.qingting.fm/live/4944.m3u8
沈阳新闻广播 FM104.5,http://ls.qingting.fm/live/23891.m3u8
河北 My FM 102.9,http://ls.qingting.fm/live/2508757.m3u8
河北交通广播 FM99.2,http://ls.qingting.fm/live/1646.m3u8
河北农民广播 AM558,http://ls.qingting.fm/live/1650.m3u8
河北故事广播 FM107.9,http://ls.qingting.fm/live/1645.m3u8
河北新闻广播 FM104.3,http://ls.qingting.fm/live/1644.m3u8
河北旅游广播 AM603,http://ls.qingting.fm/live/1651.m3u8
河北生活广播 FM88.8,http://ls.qingting.fm/live/4867.m3u8
河北私家车广播 FM90.7,http://ls.qingting.fm/live/4868.m3u8
河北音乐广播 FM102.4,http://ls.qingting.fm/live/1649.m3u8
河南乐龄(信息广播) FM105.6,http://ls.qingting.fm/live/59896.m3u8
河南交通广播 FM104.1,http://ls.qingting.fm/live/1209.m3u8
河南娱乐广播 FM97.6,http://ls.qingting.fm/live/1719795.m3u8
河南影院广播,http://ls.qingting.fm/live/1206.m3u8
河南音乐广播 魅力881 FM88.1,http://ls.qingting.fm/live/1208.m3u8
河南驾车1066 FM106.6,http://ls.qingting.fm/live/1207.m3u8
济南故事广播 FM104.3,http://ls.qingting.fm/live/1672.m3u8
济南私家车广播 FM93.6,http://ls.qingting.fm/live/1670.m3u8
济南经济广播 FM90.9,http://ls.qingting.fm/live/1668.m3u8
济南音乐广播,http://ls.qingting.fm/live/1671.m3u8
浙江之声,http://ls.qingting.fm/live/4518.m3u8
浙江交通之声,http://ls.qingting.fm/live/4522.m3u8
浙江动听(音乐调频),http://ls.qingting.fm/live/4866.m3u8
浙江女主播电台,http://ls.qingting.fm/live/4524.m3u8
浙江财富广播,http://ls.qingting.fm/live/4519.m3u8
海南交通广播,http://ls.qingting.fm/live/4911.m3u8
海南国际旅游之声,http://ls.qingting.fm/live/1862.m3u8
海南新闻广播 FM88.6,http://ls.qingting.fm/live/1861.m3u8
海南民生广播 FM101,http://ls.qingting.fm/live/1511803.m3u8
深圳快乐(交通广播),http://ls.qingting.fm/live/1272.m3u8
深圳私家车广播 FM94.2,http://ls.qingting.fm/live/1273.m3u8
深圳飞扬音乐971,http://ls.qingting.fm/live/1271.m3u8
温州交通广播 FM103.9,http://ls.qingting.fm/live/23863.m3u8
温州新闻广播 FM94.9,http://ls.qingting.fm/live/23861.m3u8
温州私家车音乐广播 FM100.3,http://ls.qingting.fm/live/23865.m3u8
温州经济生活广播 FM88.8,http://ls.qingting.fm/live/23867.m3u8
温州绿色之声 FM93.8,http://ls.qingting.fm/live/1158.m3u8
珠海电台交通音乐875,http://ls.qingting.fm/live/1275.m3u8
西宁交通频率,http://ls.qingting.fm/live/3400408.m3u8
西宁新闻频率,http://ls.qingting.fm/live/3400403.m3u8
西安交通广播,http://ls.qingting.fm/live/1611.m3u8
西安新闻广播,http://ls.qingting.fm/live/1610.m3u8
西安音乐广播,http://ls.qingting.fm/live/1612.m3u8

轮播,#genre#
周星驰,http://cfss.cc/cdn/hy/11342412.flv 
林正英,http://cfss.cc/cdn/hy/11342421.flv 
沈腾,http://cfss.cc/cdn/hy/11601968.flv 
成龙,http://cfss.cc/cdn/hy/11342386.flv 
王晶,http://cfss.cc/cdn/hy/11602058.flv 
周润发,http://cfss.cc/cdn/hy/11342387.flv 
周星驰粤语,http://cfss.cc/cdn/hy/11336587.flv 
五福星,http://cfss.cc/cdn/hy/11282233.flv 
洪金宝,http://cfss.cc/cdn/hy/11279251.flv 
刘德华,http://cfss.cc/cdn/hy/11342424.flv 
甄子丹,http://cfss.cc/cdn/hy/11352935.flv 
李连杰,http://cfss.cc/cdn/hy/11342390.flv 
冰冰经典,http://159.75.85.63:35455/douyu/74374
星爷影院,http://159.75.85.63:35455/douyu/508118
怡寶影院,http://159.75.85.63:35455/douyu/434971
小黛兮影,http://159.75.85.63:35455/douyu/11553944
萌小鬼片,http://159.75.85.63:35455/douyu/3928
神乐影剧,http://159.75.85.63:35455/douyu/122402
可乐影院,http://159.75.85.63:35455/douyu/20415
小宇60帧,http://159.75.85.63:35455/douyu/323876
恐怖惊悚,http://159.75.85.63:35455/douyu/96577
電影劇場,http://159.75.85.63:35455/douyu/7575350
豆瓣高分,http://159.75.85.63:35455/douyu/8770422
漫威剧情,http://159.75.85.63:35455/douyu/6140589
霍格沃茨,http://159.75.85.63:35455/douyu/8814650
鱼宝恐怖,http://159.75.85.63:35455/douyu/1165374
喜剧电影,http://159.75.85.63:35455/douyu/9292492
欧美大片,http://159.75.85.63:35455/douyu/2793084
贝爷max,http://159.75.85.63:35455/douyu/4332
贝爷影厅,http://159.75.85.63:35455/douyu/252802
古惑仔,http://120.78.6.151:8968/yy.php?id=1458015189 
沈腾电影,http://120.78.6.151:8968/yy.php?id=1354936191 
刘德华电影,http://120.78.6.151:8968/yy.php?id=1382745111 
周星驰电影,http://120.78.6.151:8968/yy.php?id=1354658049 
林正英电影,http://120.78.6.151:8968/yy.php?id=34229877 
李连杰电影,http://120.78.6.151:8968/yy.php?id=74613175 
周润发电影,http://120.78.6.151:8968/yy.php?id=1354930961 
港片赌片,http://120.78.6.151:8968/yy.php?id=1355076627 
古惑仔电影,http://120.78.6.151:8968/yy.php?id=1354507447 
开心麻花小品,http://120.78.6.151:8968/yy.php?id=1354926643 
斗鱼4K影院,http://120.78.6.151:8968/douyu.php?id=9249162 
1905电影,http://120.78.6.151:8968/1905.php?id=1905dy 
邵氏影院,http://120.78.6.151:8968/douyu.php?id=4246519 
华语经典,http://120.78.6.151:8968/douyu.php?id=434971 
漫威影片,http://120.78.6.151:8968/douyu.php?id=6140589 
华语电影,http://120.78.6.151:8968/douyu.php?id=3928 
恐怖经典,http://120.78.6.151:8968/douyu.php?id=1165374 
恐怖电影,http://120.78.6.151:8968/douyu.php?id=310926 
喜剧电影,http://120.78.6.151:8968/douyu.php?id=9292492 
译制影片,http://120.78.6.151:8968/douyu.php?id=2436390 
豆瓣高分,http://120.78.6.151:8968/douyu.php?id=8770422 
斗鱼电影4K,http://120.78.6.151:8968/douyu.php?id=9249162 
女神金电影,http://120.78.6.151:8968/douyu.php?id=747764 
贝爷影厅1,http://120.78.6.151:8968/douyu.php?id=252802 
贝爷影厅2,http://120.78.6.151:8968/douyu.php?id=36337 
霍格影片,http://120.78.6.151:8968/douyu.php?id=8814650 
可乐电影,http://120.78.6.151:8968/douyu.php?id=20415 
冰冰经典电影,http://120.78.6.151:8968/douyu.php?id=74374 
奶虫恐怖电影,http://120.78.6.151:8968/douyu.php?id=263824 
变种人电影,http://120.78.6.151:8968/douyu.php?id=9651304 
小U电影,http://120.78.6.151:8968/douyu.php?id=96577 
小宇60帧,http://120.78.6.151:8968/douyu.php?id=323876
影视,#genre#

NewTV爱情喜剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225669/index.m3u8 
NewTV超级电视剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8 
NewTV超级电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8 
NewTV超级体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8 
NewTV超级综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225714/index.m3u8 
NewTV潮妈辣婆,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225685/index.m3u8 
NewTV东北热剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8 
NewTV动作电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8 
NewTV古装剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225663/index.m3u8 
NewTV海外剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225671/index.m3u8 
NewTV欢乐剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225742/index.m3u8 
NewTV家庭剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225677/index.m3u8 
NewTV金牌综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225666/index.m3u8 
NewTV惊悚悬疑,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/index.m3u8 
NewTV精品纪录,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225672/index.m3u8 
NewTV军旅剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225676/index.m3u8 
NewTV军事评论,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225668/index.m3u8 
NewTV明星大片,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225664/index.m3u8 
NewTV农业致富,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225683/index.m3u8 
NewTV武搏世界,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225680/index.m3u8 
NewTV炫舞未来,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225719/index.m3u8 
NewTV怡伴健康,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225673/index.m3u8 
NewTV中国功夫,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225681/index.m3u8 

测试,#genre#
凤凰美洲,p3p://173.208.176.178:19806/5fe00fca0004e627722fbe5a480a642f
凤凰资讯,p3p://173.208.176.178:19806/5fffbf860003807cedf4e1016c3c3ed2
凤凰卫视,p3p://173.208.176.178:19806/602c73500002f4d29c90fa1270f21160
凤凰香港,p3p://173.208.176.178:19806/5fe0b82c000cac9774c17f262e43314d
香港卫视,p3p://173.208.176.178:19806/655f9ff5000f136f8ebbd33f2f097512
有线新闻,p3p://173.208.176.178:19806/655bd22c000147307fdff68936807320
无线新闻,p3p://173.208.176.178:19806/653e4818000b73240c7d19181340415e
now新闻,p3p://173.208.176.178:19806/653e4f3d0003bdbf0c98ffaf583a6e3a
无线翡翠,p3p://173.208.176.178:19806/653e4c02000ea0440c8c63fd3e5d709d
无线Plus,p3p://173.208.176.178:19806/6649bce20008d56453eeebfc022701f1
无线Plus,p3p://173.208.176.178:19806/653e4d3e000b344f0c91357e73163f82
无线Plus,p3p://173.208.176.178:19806/5ffbee4900066c0ddf0b8b84423c06f3
无线Plus,p3p://173.208.176.178:19806/611d989d0005244a4a7f24d111282ffb
无线明珠,p3p://173.208.176.178:19806/611d99f3000116024a845bb9627404c9
无线明珠,p3p://173.208.176.178:19806/602f1ba9000814efa6f2970333d309d9
无线赛马,p3p://173.208.176.178:19806/6506d591000d6d7733e6bdfb4725689e
now赛马,p3p://173.208.176.178:19806/6318b7730000b372fb7ca7e170c66e54
有线赛马,p3p://173.208.176.178:19806/64db58eb000d759e8a08afbc7bd65062
有线综合,p3p://173.208.176.178:19806/62184bc3000cd48f11e47b06202b7e18
popc电影,p3p://173.208.176.178:19806/663e9212000a54b4285005cd59217563
龙祥电影,p3p://173.208.176.178:19806/63375cce0008451773313a26199f3191
美亚电影,p3p://173.208.176.178:19806/655f8ccc0007d2578e70f934113a2428
美亚电影,p3p://173.208.176.178:19806/64c3653f0007f6812c7970122ff43531
天映频道,p3p://173.208.176.178:19806/65bf577300077e84049eb5316df2149c
天映频道,p3p://173.208.176.178:19806/6533b684000931d9e334c45b064e2833
天映频道,p3p://173.208.176.178:19806/65bf5a9a0005aa9d04ab0515203f3b8b
天映频道,p3p://173.208.176.178:19806/6471b0bb00011e09ed51d397629e4f55
天映频道,p3p://173.208.176.178:19806/6471b17d00006ecded54c93b1ea4486b
天映经典,p3p://173.208.176.178:19806/5fded422000d0eb46d5f29815c1d4155
now星影,p3p://173.208.176.178:19806/65423b7b00047dbb1bebd20b45f374d2
now爆谷,p3p://173.208.176.178:19806/65423beb00082fd01bed887e0ae23bbf
now爆谷,p3p://173.208.176.178:19806/65bf60df000777a004c3831b56247b8e
now紫金,p3p://173.208.176.178:19806/6427e42c00084703cd0c176f58dd37f1
now华剧,p3p://173.208.176.178:19806/6519bc200001e7b37dbb01f124075086
now剧集,p3p://173.208.176.178:19806/63ed3e1500077d30e7f449055a0846ce
now直播,p3p://173.208.176.178:19806/655fa52d000c3fc98ed0353c0e327e63
now英超,p3p://173.208.176.178:19806/65acf008000b26e4bcbb1adc24476b3f
now体育一,p3p://173.208.176.178:19806/63ed464b000b911be8145d035c4e0f21
now体育二,p3p://173.208.176.178:19806/63ed46be0002b99be8161bfd62d87e90
now体育三,p3p://173.208.176.178:19806/63ed4715000c1bffe81772386f5b27f7
now体育四,p3p://173.208.176.178:19806/63ed478e000a98f2e8194a7c2bdc7fe6
now体育五,p3p://173.208.176.178:19806/63ed98c2000122f4e9567b333a74077a
now体育六,p3p://173.208.176.178:19806/63ed98d90002f8f6e956d5822ff208b1
now体育七,p3p://173.208.176.178:19806/63ed990600010efde95784d4529f16d2
nowplus,p3p://173.208.176.178:19806/65a442ed000e5f029ad7146558606385
nowPrime,p3p://173.208.176.178:19806/644edbcc0004d5a765428da71f967a86
TVB-1 US,p3p://173.208.176.178:19806/63efe07e000c1db2f23eb46a4e00518a
TVB-J1US,p3p://173.208.176.178:19806/63efe0de000858baf2402a646c573e1b
TVB-E US,p3p://173.208.176.178:19806/63efe2e2000d23b5f2480b4125294b9a
TVBdrama,p3p://173.208.176.178:19806/63efe252000a7658f245d81113e44b34
TVB-news,p3p://173.208.176.178:19806/63efe2a100034c82f2470ad419e43975
VIUtv,p3p://173.208.176.178:19806/5fed3234000c7a49a57dbd6e14af358f
VIUtv,p3p://173.208.176.178:19806/611d99820007a67c4a82a3fe3cc749de
VIUtv英,p3p://173.208.176.178:19806/5fed31e7000736e2a57c8f4c14d55d36
Astr剧集,p3p://173.208.176.178:19806/5fdeca140004e52a6d37e0be49f64a69
Astr综合,p3p://173.208.176.178:19806/64bbb99f0005fdbf0e8331dd6a6f10a1
Astr欢喜,p3p://173.208.176.178:19806/620f05bb0000b01ff985bb62369741c0
Astr爱奇艺,p3p://173.208.176.178:19806/5fe07bb800090e1173d5591b2d87144a
Hub都会,p3p://173.208.176.178:19806/64bbb7fc0000f99e0e7ccbda6e527811
Hub娱家,p3p://173.208.176.178:19806/64bbb85e0009c5db0e7e4ceb66ad5c17
八度空间,p3p://173.208.176.178:19806/64bce778000d4c1f131e20196db7116d
纬来电影,p3p://173.208.176.178:19806/62c860e50008ea96c1ae9a96599c6947
東森电影,p3p://173.208.176.178:19806/62c103a5000b5a66a4eacca77822079a
龙华电影,p3p://173.208.176.178:19806/621471310004d28d02d6aeb471c265ec
龙翔电影,p3p://173.208.176.178:19806/60115453000a238d32a1418142be77f7
数位电影,p3p://173.208.176.178:19806/6223ae1b0007136f3e5c44280e3300fa
映画电影,p3p://173.208.176.178:19806/63a9b86700096c986a8c8a557cd37007
极限电影,p3p://173.208.176.178:19806/6109e9bb0005fd87fd9ce5ea2c1f18d3
采昌剧集,p3p://173.208.176.178:19806/621de2ed000a255d27ba994346c66a7c
好莱坞电影,p3p://173.208.176.178:19806/62cee8b3000ea6aedb30a55616047866
无线星河,p3p://173.208.176.178:19806/5fdee23d000b670a6d96428e4c334643
无线星河,p3p://173.208.176.178:19806/6563174f0002ffaf9c45dd927c7d6df1
无线功夫,p3p://173.208.176.178:19806/653e4a3f000b1abb0c85815c35fa0803
无线娱乐,p3p://173.208.176.178:19806/5fe7f68d000e73d9910d2a86341258f7
无线综艺,p3p://173.208.176.178:19806/63108c86000a543bdb95705579fa26ad
无线综艺,p3p://173.208.176.178:19806/6506d285000b06bd33dad67a652e2bfd
黄金翡翠,p3p://173.208.176.178:19806/653e49c20006c60f0c8397f7771b1b7b
黄金华剧,p3p://173.208.176.178:19806/652970de00011277bb14dcd76e301cc0
无线亚剧,p3p://173.208.176.178:19806/6284685e00039b52b82eeeca7a785fda
无线经典,p3p://173.208.176.178:19806/653e4b8d00001a450c8a973c06325101
无线戏曲,p3p://173.208.176.178:19806/63108bd0000e4a9cdb92aa6820e833d5
千禧经典,p3p://173.208.176.178:19806/5fdee1a2000b5fba6d93e51308cb7ddf
RTHK-31,p3p://173.208.176.178:19806/6109ec88000eed44fda7d8ff6e487ce1
RTHK-32,p3p://173.208.176.178:19806/6109eca300044552fda83fbc4a2f6a1b
RTHK-33,p3p://173.208.176.178:19806/6649b63b0005235553d4eeaa04665f78
RTHK-34,p3p://173.208.176.178:19806/6649b6c000029bce53d6f58d6f880e70
RTHK-35,p3p://173.208.176.178:19806/6649b7100008096b53d82f711ddb55de
澳门mac,p3p://173.208.176.178:19806/64c2611000018873288116d70e04175d
